year,month,price,dividend,cpi,gs10,stock_tr_index,bond_tr_index
1966,2,92.690000,2.760000,32.000000,4.830000,2711.971116,30.619353
1966,3,88.880000,2.780000,32.100000,4.870000,2607.274421,30.646417
1966,4,91.600000,2.796670,32.300000,4.750000,2693.901637,31.061177
1966,5,86.780000,2.813330,32.300000,4.780000,2559.043161,31.110650
1966,6,86.060000,2.830000,32.400000,4.810000,2544.765639,31.161080
1966,7,85.840000,2.850000,32.500000,5.020000,2545.283108,30.775628
1966,8,80.650000,2.870000,32.700000,5.220000,2398.483569,30.428693
1966,9,77.810000,2.890000,32.700000,5.180000,2321.185881,30.655293
1966,10,77.130000,2.883330,32.900000,5.010000,2308.068317,31.194247
1966,11,80.990000,2.876670,32.900000,5.160000,2430.750018,30.961881
1966,12,81.330000,2.870000,32.900000,4.840000,2448.132526,31.874127
1967,1,84.450000,2.880000,32.900000,4.580000,2549.272638,32.662202
1967,2,87.360000,2.890000,32.900000,4.630000,2644.386116,32.657196
1967,3,89.420000,2.900000,33.000000,4.540000,2714.057537,33.017532
1967,4,90.960000,2.900000,33.100000,4.590000,2768.134319,33.011130
1967,5,92.590000,2.900000,33.200000,4.850000,2825.093694,32.462782
1967,6,91.430000,2.900000,33.300000,5.020000,2797.073630,32.163582
1967,7,93.010000,2.906670,33.400000,5.160000,2852.819999,31.949187
1967,8,94.490000,2.913330,33.500000,5.280000,2905.661351,31.791086
1967,9,95.810000,2.920000,33.600000,5.300000,2953.735404,31.882008
1967,10,95.660000,2.920000,33.700000,5.480000,2956.612786,31.584527
1967,11,92.660000,2.920000,33.800000,5.750000,2871.411072,31.085362
1967,12,95.300000,2.920000,33.900000,5.700000,2960.761766,31.351843
1968,1,95.040000,2.930000,34.100000,5.530000,2960.269859,31.906903
1968,2,90.750000,2.940000,34.200000,5.560000,2834.277734,31.981099
1968,3,89.090000,2.950000,34.300000,5.740000,2790.110889,31.694763
1968,4,95.670000,2.963330,34.400000,5.640000,3003.916381,32.086688
1968,5,97.870000,2.976670,34.500000,5.870000,3080.782222,31.683702
1968,6,100.500000,2.990000,34.700000,5.720000,3171.413524,32.197741
1968,7,100.300000,3.003330,34.900000,5.500000,3173.000098,32.891723
1968,8,98.110000,3.016670,35.000000,5.420000,3111.671959,33.243991
1968,9,101.300000,3.030000,35.100000,5.460000,3220.854823,33.292491
1968,10,103.800000,3.043330,35.300000,5.580000,3308.406459,33.140229
1968,11,105.400000,3.056670,35.400000,5.700000,3367.521833,32.993612
1968,12,106.500000,3.070000,35.500000,6.030000,3410.840603,32.339154
1969,1,102.000000,3.080000,35.600000,6.040000,3274.940757,32.477575
1969,2,101.500000,3.090000,35.800000,6.190000,3267.154746,32.280688
1969,3,99.300000,3.100000,36.100000,6.300000,3204.654988,32.185830
1969,4,101.300000,3.110000,36.300000,6.170000,3277.563847,32.664588
1969,5,104.600000,3.120000,36.400000,6.320000,3392.747729,32.472205
1969,6,99.140000,3.130000,36.600000,6.570000,3224.110436,32.052816
1969,7,94.710000,3.136670,36.800000,6.720000,3088.543947,31.880954
1969,8,94.180000,3.143330,37.000000,6.690000,3079.802503,32.128677
1969,9,94.510000,3.150000,37.100000,7.160000,3099.177985,31.237824
1969,10,95.520000,3.153330,37.300000,7.100000,3140.914987,31.557365
1969,11,96.210000,3.156670,37.500000,7.140000,3172.253632,31.654559
1969,12,91.110000,3.160000,37.700000,7.650000,3012.778178,30.723259
1970,1,90.310000,3.163330,37.800000,7.790000,2995.041140,30.622619
1970,2,87.160000,3.166670,38.000000,7.240000,2899.326150,32.010626
1970,3,88.650000,3.170000,38.200000,7.070000,2957.677473,32.590874
1970,4,85.950000,3.173330,38.500000,7.390000,2876.418718,32.051332
1970,5,76.060000,3.176670,38.600000,7.910000,2554.297387,31.105784
1970,6,75.590000,3.180000,38.800000,7.840000,2547.412941,31.460594
1970,7,75.720000,3.183330,39.000000,7.460000,2560.733950,32.502169
1970,8,77.920000,3.186670,39.000000,7.530000,2644.115256,32.545605
1970,9,82.580000,3.190000,39.200000,7.390000,2811.267092,33.069440
1970,10,84.370000,3.173330,39.400000,7.330000,2881.206439,33.412639
1970,11,84.280000,3.156670,39.600000,6.840000,2887.116236,34.793289
1970,12,90.050000,3.140000,39.800000,6.390000,3093.738481,36.139469
1971,1,93.490000,3.130000,39.800000,6.240000,3220.883517,36.732004
1971,2,97.110000,3.120000,39.900000,6.110000,3354.555867,37.277500
1971,3,99.600000,3.110000,40.000000,5.700000,3449.522742,38.623029
1971,4,103.000000,3.106670,40.100000,5.830000,3576.243840,38.429031
1971,5,101.600000,3.103330,40.300000,6.390000,3536.613879,37.038021
1971,6,99.720000,3.100000,40.600000,6.520000,3480.164973,36.884289
1971,7,99.000000,3.096670,40.700000,6.730000,3464.043414,36.525348
1971,8,97.240000,3.093330,40.800000,6.580000,3411.480142,37.128480
1971,9,99.400000,3.090000,40.800000,6.140000,3496.293523,38.543198
1971,10,97.290000,3.083330,40.900000,5.930000,3431.114176,39.346156
1971,11,92.780000,3.076670,40.900000,5.810000,3281.102619,39.895857
1971,12,99.170000,3.070000,41.100000,5.930000,3516.128068,39.730731
1972,1,103.300000,3.070000,41.100000,5.950000,3671.630253,39.867653
1972,2,105.200000,3.070000,41.300000,6.080000,3748.255837,39.680062
1972,3,107.700000,3.070000,41.400000,6.070000,3846.445651,39.910618
1972,4,108.800000,3.070000,41.500000,6.190000,3894.868485,39.758234
1972,5,107.700000,3.070000,41.600000,6.130000,3864.648649,40.140251
1972,6,108.000000,3.070000,41.700000,6.110000,3884.593872,40.404898
1972,7,107.200000,3.073330,41.900000,6.110000,3865.031015,40.610626
1972,8,111.000000,3.076670,42.000000,6.210000,4011.281668,40.517271
1972,9,109.400000,3.080000,42.100000,6.550000,3962.736727,39.724166
1972,10,109.600000,3.103330,42.300000,6.480000,3979.348738,40.144039
1972,11,115.100000,3.126670,42.400000,6.280000,4188.502576,40.952328
1972,12,117.500000,3.150000,42.500000,6.360000,4285.391265,40.926137
1973,1,118.400000,3.156670,42.600000,6.460000,4327.809557,40.843938
1973,2,114.200000,3.163330,42.900000,6.640000,4183.924906,40.530785
1973,3,112.400000,3.170000,43.300000,6.710000,4127.656856,40.549992
1973,4,110.300000,3.186670,43.600000,6.670000,4060.290699,40.894177
1973,5,107.200000,3.203330,43.900000,6.850000,3956.002120,40.592734
1973,6,104.800000,3.220000,44.200000,6.900000,3877.337215,40.678981
1973,7,105.800000,3.236670,44.300000,7.130000,3924.313763,40.249064
1973,8,103.800000,3.253330,45.100000,7.400000,3860.186131,39.726252
1973,9,105.600000,3.270000,45.200000,7.090000,3937.259693,40.846530
1973,10,109.800000,3.306670,45.600000,6.790000,4104.129253,41.970420
1973,11,102.000000,3.343330,45.900000,6.730000,3822.993066,42.389753
1973,12,94.780000,3.380000,46.200000,6.740000,3562.942084,42.596891
1974,1,96.110000,3.400000,46.600000,6.990000,3623.590039,42.075909
1974,2,93.450000,3.420000,47.200000,6.960000,3534.046534,42.411233
1974,3,97.440000,3.440000,47.800000,7.210000,3695.779428,41.907586
1974,4,92.460000,3.460000,48.000000,7.510000,3517.830279,41.282101
1974,5,89.670000,3.480000,48.600000,7.580000,3422.712653,41.339429
1974,6,89.790000,3.500000,49.000000,7.540000,3438.426009,41.715791
1974,7,79.310000,3.530000,49.400000,7.810000,3048.368829,41.202162
1974,8,76.030000,3.560000,50.000000,8.040000,2933.701065,40.824106
1974,9,68.120000,3.590000,50.600000,8.040000,2640.028701,41.097628
1974,10,69.440000,3.593330,51.100000,7.900000,2702.791165,41.767715
1974,11,71.740000,3.596670,51.500000,7.680000,2803.979342,42.679145
1974,12,67.070000,3.600000,51.900000,7.430000,2633.176586,43.699424
1975,1,72.560000,3.623330,52.100000,7.500000,2860.569038,43.756452
1975,2,80.100000,3.646670,52.500000,7.390000,3169.802589,44.367556
1975,3,83.780000,3.670000,52.700000,7.730000,3327.534235,43.598212
1975,4,84.720000,3.683330,52.900000,8.230000,3377.059771,42.404685
1975,5,90.100000,3.696670,53.200000,8.060000,3603.793772,43.186661
1975,6,92.400000,3.710000,53.600000,7.860000,3708.154466,44.070328
1975,7,92.490000,3.710000,54.200000,8.060000,3724.173640,43.758467
1975,8,85.710000,3.710000,54.300000,8.400000,3463.621073,43.053446
1975,9,84.670000,3.710000,54.600000,8.430000,3434.087416,43.268211
1975,10,88.570000,3.700000,54.900000,8.140000,3604.771065,44.424131
1975,11,90.070000,3.690000,55.300000,8.050000,3678.335745,44.997997
1975,12,88.700000,3.680000,55.500000,8.000000,3634.910664,45.453547
1976,1,96.860000,3.683330,55.600000,7.740000,3981.884572,46.572994
1976,2,100.600000,3.686670,55.800000,7.790000,4148.264635,46.712867
1976,3,101.100000,3.690000,55.900000,7.730000,4181.562087,47.209821
1976,4,101.900000,3.713330,56.100000,7.560000,4227.449423,48.072733
1976,5,101.200000,3.736670,56.500000,7.900000,4211.327414,47.254254
1976,6,101.800000,3.760000,56.800000,7.860000,4249.334783,47.695245
1976,7,104.200000,3.790000,57.100000,7.830000,4362.699076,48.106112
1976,8,103.300000,3.820000,57.400000,7.770000,4338.345558,48.619145
1976,9,105.500000,3.850000,57.600000,7.590000,4444.214349,49.542494
1976,10,101.900000,3.916670,57.900000,7.410000,4306.312659,50.480838
1976,11,101.200000,3.983330,58.000000,7.290000,4290.758552,51.219344
1976,12,104.700000,4.050000,58.200000,6.870000,4453.463947,53.074379
1977,1,103.800000,4.096670,58.500000,7.210000,4429.703171,52.102405
1977,2,101.000000,4.143330,59.100000,7.390000,4324.946986,51.757596
1977,3,100.600000,4.190000,59.500000,7.460000,4322.770239,51.822973
1977,4,99.050000,4.246670,60.000000,7.370000,4271.373496,52.472590
1977,5,98.760000,4.303330,60.300000,7.460000,4274.332229,52.464606
1977,6,99.290000,4.360000,60.700000,7.280000,4312.995690,53.456390
1977,7,100.200000,4.406670,61.000000,7.330000,4368.476153,53.592712
1977,8,97.750000,4.453330,61.200000,7.400000,4277.841645,53.657038
1977,9,96.230000,4.500000,61.400000,7.340000,4227.732911,54.214247
1977,10,93.740000,4.556670,61.600000,7.520000,4135.020767,53.865212
1977,11,94.280000,4.613330,61.900000,7.580000,4175.799472,53.977936
1977,12,93.820000,4.670000,62.100000,7.690000,4172.662160,53.907816
1978,1,90.250000,4.713330,62.500000,7.960000,4031.354591,53.257306
1978,2,88.980000,4.756670,62.900000,8.030000,3992.331488,53.356253
1978,3,88.820000,4.800000,63.400000,8.040000,4003.099746,53.676911
1978,4,92.710000,4.836670,63.900000,8.150000,4196.586919,53.635822
1978,5,97.410000,4.873330,64.500000,8.350000,4427.718813,53.278306
1978,6,97.660000,4.910000,65.200000,8.460000,4457.680877,53.256552
1978,7,97.190000,4.946670,65.700000,8.640000,4455.043629,52.994955
1978,8,103.900000,4.983330,66.000000,8.410000,4781.655648,54.194552
1978,9,103.900000,5.020000,66.500000,8.420000,4800.908064,54.538009
1978,10,100.600000,5.036670,67.100000,8.640000,4667.819060,54.123326
1978,11,94.710000,5.053330,67.400000,8.810000,4414.063741,53.905976
1978,12,96.110000,5.070000,67.700000,9.010000,4499.003358,53.596461
1979,1,99.710000,5.113330,68.300000,9.100000,4687.469555,53.684532
1979,2,98.230000,5.156670,69.100000,9.100000,4638.094931,54.091640
1979,3,100.100000,5.200000,69.800000,9.120000,4746.850694,54.431393
1979,4,102.100000,5.246670,70.600000,9.180000,4862.426432,54.632960
1979,5,99.730000,5.293330,71.500000,9.250000,4770.564711,54.803256
1979,6,101.700000,5.340000,72.300000,8.910000,4886.085756,56.449807
1979,7,102.700000,5.396670,73.100000,8.950000,4955.736380,56.720859
1979,8,107.400000,5.453330,73.800000,9.030000,5204.461467,56.847313
1979,9,108.600000,5.510000,74.600000,9.330000,5284.862482,56.174451
1979,10,104.500000,5.556670,75.200000,10.300000,5107.875836,53.234237
1979,11,103.700000,5.603330,75.900000,10.650000,5091.596335,52.552995
1979,12,107.800000,5.650000,76.700000,10.390000,5316.021004,53.863071
1980,1,110.900000,5.700000,77.800000,10.800000,5492.317619,52.988682
1980,2,115.300000,5.750000,78.900000,12.410000,5733.958134,48.611897
1980,3,104.700000,5.800000,80.100000,12.750000,5230.848480,48.186859
1980,4,103.000000,5.846670,81.000000,11.470000,5170.257693,52.342729
1980,5,107.700000,5.893330,81.800000,10.180000,5430.834205,57.048579
1980,6,114.600000,5.940000,82.700000,9.780000,5803.731317,58.977694
1980,7,119.800000,5.983330,82.700000,10.250000,6092.328229,57.736885
1980,8,123.500000,6.026670,83.300000,11.100000,6306.028720,55.286838
1980,9,126.500000,6.070000,84.000000,11.510000,6485.039940,54.461248
1980,10,130.200000,6.100000,84.800000,11.750000,6700.780728,54.220105
1980,11,135.700000,6.130000,85.500000,12.680000,7010.130008,51.912693
1980,12,133.500000,6.160000,86.300000,12.840000,6922.998448,51.996647
1981,1,133.000000,6.200000,87.000000,12.570000,6923.862743,53.346692
1981,2,128.400000,6.240000,87.900000,13.190000,6711.461540,52.080720
1981,3,133.200000,6.280000,88.500000,13.120000,6989.711905,52.854860
1981,4,134.400000,6.316670,89.100000,13.680000,7080.304720,51.830598
1981,5,131.700000,6.353330,89.800000,14.100000,6965.958018,51.262084
1981,6,132.300000,6.390000,90.600000,13.470000,7025.858910,53.626815
1981,7,129.100000,6.433330,91.600000,14.280000,6884.391719,51.931247
1981,8,129.600000,6.476670,92.300000,14.940000,6939.836002,50.781296
1981,9,118.300000,6.520000,93.200000,15.320000,6363.836753,50.432296
1981,10,119.800000,6.556670,93.400000,15.150000,6473.920326,51.514894
1981,11,122.900000,6.593330,93.700000,13.390000,6671.134105,57.128517
1981,12,123.800000,6.630000,94.000000,13.720000,6749.977248,56.747098
1982,1,117.300000,6.660000,94.300000,14.590000,6425.836580,54.815317
1982,2,114.500000,6.690000,94.600000,14.430000,6302.989704,55.943019
1982,3,110.800000,6.720000,94.500000,13.860000,6130.139157,58.329793
1982,4,116.300000,6.750000,94.900000,13.870000,6465.554036,58.972160
1982,5,116.400000,6.780000,95.800000,13.620000,6502.523885,60.453660
1982,6,109.700000,6.810000,97.000000,14.300000,6159.940313,58.967143
1982,7,109.400000,6.823330,97.500000,13.950000,6175.023510,60.775379
1982,8,109.700000,6.836670,97.700000,13.060000,6224.114524,64.481329
1982,9,122.400000,6.850000,97.900000,12.340000,6977.069734,67.831827
1982,10,132.700000,6.856670,98.200000,10.910000,7596.762873,74.391931
1982,11,138.100000,6.863330,98.000000,10.550000,7938.642630,76.710994
1982,12,139.400000,6.870000,97.600000,10.540000,8046.282806,77.432485
1983,1,144.300000,6.883330,97.800000,10.460000,8362.224132,78.493981
1983,2,146.800000,6.896670,97.900000,10.720000,8540.405134,77.935079
1983,3,151.900000,6.910000,97.900000,10.510000,8870.608923,79.636846
1983,4,157.700000,6.920000,98.600000,10.400000,9242.991518,80.874997
1983,5,164.100000,6.930000,99.200000,10.380000,9651.951400,81.675827
1983,6,166.400000,6.940000,99.500000,10.850000,9821.247764,80.056504
1983,7,167.000000,6.960000,99.900000,11.380000,9890.893632,78.264520
1983,8,162.400000,6.980000,100.200000,11.850000,9652.900173,76.866611
1983,9,167.200000,7.000000,100.700000,11.650000,9972.880341,78.527317
1983,10,167.700000,7.030000,101.000000,11.540000,10037.646405,79.798561
1983,11,165.200000,7.060000,101.200000,11.690000,9923.224020,79.865058
1983,12,164.400000,7.090000,101.300000,11.830000,9910.659808,79.992035
1984,1,166.400000,7.120000,101.900000,11.670000,10066.995845,81.530666
1984,2,157.300000,7.150000,102.400000,11.840000,9552.504196,81.516839
1984,3,157.400000,7.180000,102.600000,12.320000,9594.912537,80.087028
1984,4,157.600000,7.223330,103.100000,12.630000,9643.798078,79.509024
1984,5,156.600000,7.266670,103.400000,13.410000,9619.661403,76.953564
1984,6,153.100000,7.310000,103.700000,13.560000,9442.082618,77.185796
1984,7,151.100000,7.333330,104.100000,13.360000,9356.426143,78.904045
1984,8,164.400000,7.356670,104.500000,12.720000,10217.951486,82.620499
1984,9,166.100000,7.380000,105.000000,12.520000,10361.835657,84.432296
1984,10,164.800000,7.430000,105.300000,12.160000,10319.363152,87.059817
1984,11,166.300000,7.480000,105.300000,11.570000,10452.320966,90.964345
1984,12,164.500000,7.530000,105.300000,11.500000,10378.626761,92.217117
1985,1,171.600000,7.573330,105.500000,11.380000,10866.397665,93.757011
1985,2,180.900000,7.616670,106.000000,11.510000,11495.503990,93.927237
1985,3,179.400000,7.660000,106.400000,11.860000,11440.748365,92.916278
1985,4,180.600000,7.686670,106.900000,11.430000,11558.124820,96.198829
1985,5,184.900000,7.713330,107.300000,10.850000,11874.455049,100.495633
1985,6,188.900000,7.740000,107.600000,10.160000,12172.761397,105.726755
1985,7,192.500000,7.773330,107.800000,10.310000,12446.489200,105.639452
1985,8,188.300000,7.806670,108.000000,10.330000,12216.992480,106.416293
1985,9,184.100000,7.840000,108.300000,10.370000,11986.883081,107.069317
1985,10,186.200000,7.860000,108.700000,10.240000,12166.263107,108.859351
1985,11,197.500000,7.880000,109.000000,9.780000,12947.508824,112.959550
1985,12,207.300000,7.900000,109.300000,9.260000,13633.125853,117.682260
1986,1,208.200000,7.940000,109.600000,9.190000,13735.829173,119.125172
1986,2,219.400000,7.980000,109.300000,8.700000,14518.613097,123.906650
1986,3,232.300000,8.020000,108.800000,7.780000,15416.486306,132.666405
1986,4,238.000000,8.046670,108.600000,7.300000,15839.265414,138.011037
1986,5,238.500000,8.073330,108.900000,7.710000,15917.315558,134.936450
1986,6,245.300000,8.100000,109.500000,7.800000,16416.191590,134.966631
1986,7,240.200000,8.143330,109.500000,7.300000,16120.299329,140.596274
1986,8,245.000000,8.186670,109.700000,7.170000,16488.222175,142.746084
1986,9,238.300000,8.230000,110.200000,7.450000,16083.475579,140.802687
1986,10,237.400000,8.246670,110.300000,7.430000,16069.114682,141.874026
1986,11,245.100000,8.263330,110.400000,7.250000,16636.922388,144.554817
1986,12,248.600000,8.280000,110.500000,7.110000,16921.331629,146.865299
1987,1,264.500000,8.300000,111.200000,7.080000,18050.668290,148.048768
1987,2,280.900000,8.320000,111.600000,7.250000,19217.194150,147.145946
1987,3,292.500000,8.340000,112.100000,7.250000,20058.331216,148.034953
1987,4,289.300000,8.400000,112.700000,8.020000,19886.892488,141.149714
1987,5,289.100000,8.460000,113.100000,8.610000,19921.606905,136.551652
1987,6,301.400000,8.520000,113.500000,8.400000,20818.113670,139.456766
1987,7,310.100000,8.566670,113.800000,8.450000,21468.343978,139.965796
1987,8,329.400000,8.613330,114.400000,8.760000,22854.182523,138.082647
1987,9,318.700000,8.660000,115.000000,9.420000,22161.873321,133.231294
1987,10,280.200000,8.710000,115.300000,9.520000,19535.119959,133.424164
1987,11,245.000000,8.760000,115.400000,8.860000,17131.923724,140.280109
1987,12,241.000000,8.810000,115.400000,8.990000,16903.556346,140.121859
1988,1,250.500000,8.856670,115.700000,8.670000,17621.645781,144.147592
1988,2,258.100000,8.903330,116.000000,8.210000,18208.467279,149.677626
1988,3,265.700000,8.950000,116.500000,8.370000,18797.250049,149.091652
1988,4,262.600000,9.043330,117.100000,8.720000,18631.252067,146.675597
1988,5,256.100000,9.136670,117.500000,9.090000,18224.102391,144.203278
1988,6,270.700000,9.230000,118.000000,8.920000,19317.773875,146.905427
1988,7,269.100000,9.306670,118.500000,9.060000,19258.939645,146.654857
1988,8,263.700000,9.383330,119.000000,9.260000,18928.434782,145.863549
1988,9,268.000000,9.460000,119.800000,8.980000,19293.676290,149.664282
1988,10,277.400000,9.550000,120.200000,8.800000,20027.687887,152.562378
1988,11,271.000000,9.640000,120.300000,8.960000,19623.620500,152.080948
1988,12,276.500000,9.750000,120.500000,9.110000,20080.720516,151.730494
1989,1,285.400000,9.813330,121.100000,9.090000,20786.470874,153.080225
1989,2,294.000000,9.896670,121.600000,9.170000,21472.899464,153.444094
1989,3,292.700000,10.010000,122.300000,9.360000,21438.876361,152.737484
1989,4,302.300000,10.086700,123.100000,9.180000,22203.597370,155.714428
1989,5,313.900000,10.193300,123.800000,8.860000,23117.994956,160.186121
1989,6,323.700000,10.370000,124.100000,8.280000,23903.385689,167.639108
1989,7,331.900000,10.423300,124.400000,8.020000,24573.050325,171.770578
1989,8,346.600000,10.546700,124.600000,8.110000,25726.472708,171.867569
1989,9,347.300000,10.730000,125.000000,8.190000,25844.800133,172.097569
1989,10,347.400000,10.796700,125.600000,8.010000,25919.196023,175.387271
1989,11,340.200000,10.923300,125.900000,7.870000,25449.925398,178.244726
1989,12,348.600000,11.060000,126.100000,7.840000,26147.267318,179.781526
1990,1,339.970000,11.140000,127.400000,8.210000,25569.592226,176.453229
1990,2,330.450000,11.230000,128.000000,8.470000,24923.965726,174.589364
1990,3,338.460000,11.320000,128.700000,8.590000,25599.264782,174.426402
1990,4,338.180000,11.436700,128.900000,8.790000,25650.171236,173.371470
1990,5,350.250000,11.553300,129.200000,8.760000,26638.677092,174.985296
1990,6,360.390000,11.660000,129.900000,8.480000,27483.788014,179.541107
1990,7,360.030000,11.726700,130.400000,8.470000,27530.858357,180.930050
1990,8,330.750000,11.783300,131.600000,8.750000,25366.955805,178.856214
1990,9,315.410000,11.830000,132.700000,8.890000,24266.059323,178.513970
1990,10,307.120000,11.926700,133.500000,8.720000,23704.733438,181.846339
1990,11,315.290000,12.013300,133.800000,8.390000,24412.595766,187.198634
1990,12,328.750000,12.090000,133.800000,8.080000,25532.800115,192.457871
1991,1,325.490000,12.106700,134.600000,8.090000,25357.964833,193.622798
1991,2,362.260000,12.113300,134.800000,7.850000,28301.249583,198.123115
1991,3,372.280000,12.110000,135.000000,8.110000,29162.893702,195.917111
1991,4,379.680000,12.130000,135.200000,8.040000,29821.764010,198.176370
1991,5,377.990000,12.140000,135.600000,8.070000,29768.484678,199.099261
1991,6,378.290000,12.150000,136.000000,8.280000,29871.850207,197.616425
1991,7,380.230000,12.193300,136.200000,8.270000,30105.280711,199.113405
1991,8,389.400000,12.236700,136.600000,7.900000,30912.067476,205.539927
1991,9,387.200000,12.280000,137.200000,7.650000,30818.659157,210.456839
1991,10,386.880000,12.253300,137.400000,7.530000,30874.462924,213.559218
1991,11,385.920000,12.226700,137.800000,7.420000,30879.162698,216.544972
1991,12,388.510000,12.200000,137.900000,7.090000,31167.748018,222.962956
1992,1,416.080000,12.240000,138.100000,7.030000,33461.346422,225.233637
1992,2,412.560000,12.280000,138.600000,7.340000,33260.563332,221.644652
1992,3,407.360000,12.320000,139.300000,7.540000,32924.109440,219.911200
1992,4,407.410000,12.320000,139.500000,7.480000,33011.129008,222.214892
1992,5,414.810000,12.320000,139.700000,7.390000,33693.914851,225.002901
1992,6,408.270000,12.320000,140.200000,7.260000,33246.081424,228.452050
1992,7,415.050000,12.343300,140.500000,6.840000,33881.948934,236.729428
1992,8,417.930000,12.366700,140.900000,6.590000,34201.181166,242.379175
1992,9,418.480000,12.400000,141.300000,6.420000,34330.752793,246.727021
1992,10,412.500000,12.386700,141.800000,6.590000,33924.853251,244.999248
1992,11,422.840000,12.383300,142.000000,6.870000,34860.105257,241.421448
1992,12,435.640000,12.390000,141.900000,6.770000,36000.495016,244.543892
1993,1,435.230000,12.413300,142.600000,6.600000,36052.097737,248.942981
1993,2,441.700000,12.446700,143.100000,6.260000,36673.955626,256.553517
1993,3,450.160000,12.480000,143.600000,5.980000,37462.732123,263.255805
1993,4,443.080000,12.493300,144.000000,5.970000,36960.169965,264.764358
1993,5,445.250000,12.506700,144.200000,6.040000,37228.122439,264.701382
1993,6,448.060000,12.520000,144.400000,5.960000,37550.306302,267.616359
1993,7,447.290000,12.520000,144.400000,5.810000,37573.213391,271.965978
1993,8,454.130000,12.520000,144.800000,5.680000,38235.428432,275.958670
1993,9,459.240000,12.520000,145.100000,5.360000,38753.507696,284.046059
1993,10,463.900000,12.540000,145.700000,5.330000,39234.930833,285.970058
1993,11,462.890000,12.560000,145.800000,5.720000,39238.031963,278.814334
1993,12,465.950000,12.580000,145.800000,5.770000,39586.285144,279.092508
1994,1,472.990000,12.623300,146.200000,5.750000,40273.762148,280.855614
1994,2,471.580000,12.666700,146.700000,5.970000,40243.582441,277.585566
1994,3,463.810000,12.710000,147.200000,6.480000,39670.894934,268.629275
1994,4,447.230000,12.753300,147.400000,6.970000,38343.665675,260.674800
1994,5,450.900000,12.796700,147.500000,7.180000,38749.744468,258.313477
1994,6,454.830000,12.840000,148.000000,7.100000,39179.437798,261.327179
1994,7,451.400000,12.870000,148.400000,7.300000,38976.360770,259.192689
1994,8,464.240000,12.900000,149.000000,7.240000,40177.858466,261.867513
1994,9,466.960000,12.920000,149.400000,7.460000,40506.442681,259.418637
1994,10,463.810000,13.013300,149.500000,7.740000,40327.265835,256.013328
1994,11,461.010000,13.096700,149.700000,7.960000,40178.706075,253.810580
1994,12,455.190000,13.170000,149.700000,7.810000,39767.122943,258.116322
1995,1,465.250000,13.180000,150.300000,7.780000,40741.957218,260.330247
1995,2,481.920000,13.180000,150.900000,7.470000,42297.930730,267.659225
1995,3,493.150000,13.170000,151.400000,7.200000,43379.910604,274.437085
1995,4,507.910000,13.243300,151.900000,7.060000,44775.351974,278.818104
1995,5,523.810000,13.306700,152.200000,6.630000,46274.789101,289.154770
1995,6,539.350000,13.360000,152.500000,6.170000,47745.989513,300.600073
1995,7,557.370000,13.440000,152.500000,6.280000,49440.359104,299.709568
1995,8,559.110000,13.510000,152.900000,6.490000,49694.566954,296.684314
1995,9,578.770000,13.580000,153.200000,6.200000,51542.562646,304.650348
1995,10,582.920000,13.650000,153.700000,6.040000,52013.442788,309.854314
1995,11,595.530000,13.720000,153.600000,5.930000,53240.640716,313.964697
1995,12,614.570000,13.790000,153.500000,5.710000,55045.560987,320.736933
1996,1,614.420000,13.893300,154.400000,5.650000,55135.824977,323.721600
1996,2,649.540000,13.996700,154.900000,5.810000,58392.034313,321.348520
1996,3,647.070000,14.100000,155.700000,6.270000,58275.617026,312.009067
1996,4,647.170000,14.156700,156.300000,6.510000,58390.870034,308.178743
1996,5,661.230000,14.213300,156.600000,6.740000,59766.298766,304.734300
1996,6,668.500000,14.270000,156.700000,6.910000,60530.893660,302.734535
1996,7,644.070000,14.400000,157.000000,6.870000,58427.479061,305.346844
1996,8,662.680000,14.530000,157.300000,6.640000,60225.546545,312.186774
1996,9,674.880000,14.660000,157.800000,6.830000,61445.331676,309.649735
1996,10,701.460000,14.740000,158.300000,6.530000,63977.177730,318.180236
1996,11,735.670000,14.820000,158.600000,6.200000,67209.965152,327.675064
1996,12,743.250000,14.900000,158.600000,6.300000,68015.902473,326.956108
1997,1,766.220000,14.953300,159.100000,6.580000,70231.954222,322.017508
1997,2,798.390000,15.006700,159.600000,6.420000,73295.292589,327.555473
1997,3,792.160000,15.060000,160.000000,6.690000,72838.568330,322.909997
1997,4,763.930000,15.093300,160.200000,6.890000,70358.490753,320.079406
1997,5,833.090000,15.126700,160.100000,6.710000,76844.273746,326.081419
1997,6,876.290000,15.160000,160.300000,6.490000,80945.574396,333.140698
1997,7,925.290000,15.216700,160.500000,6.220000,85588.987942,341.587016
1997,8,927.240000,15.273300,160.800000,6.300000,85887.093455,341.346098
1997,9,937.020000,15.330000,161.200000,6.210000,86911.312143,345.408594
1997,10,951.160000,15.386700,161.600000,6.030000,88341.768068,351.828186
1997,11,938.920000,15.443300,161.500000,5.880000,87324.470727,357.554542
1997,12,962.370000,15.500000,161.300000,5.810000,89625.575130,361.189815
1998,1,963.360000,15.550000,161.600000,5.540000,89838.454924,370.366455
1998,2,1023.740000,15.600000,161.900000,5.570000,95590.443692,371.231173
1998,3,1076.830000,15.640000,162.200000,5.650000,100669.353247,370.703494
1998,4,1112.200000,15.750000,162.500000,5.640000,104098.681507,372.729968
